62618, 10000, 132.366, 406.977
62718, 10000, 134.527, 410.282
62818, 10000, 131.902, 407.273
62918, 10000, 133.314, 410.714
63018, 10000, 134.503, 411.320
63118, 10000, 129.358, 397.573
63218, 10000, 130.251, 400.018
63318, 10000, 134.380, 405.308
63418, 10000, 128.224, 390.359
63518, 10000, 133.125, 412.464
63618, 10000, 131.550, 404.457
63718, 10000, 132.812, 409.156
63818, 10000, 132.129, 407.114
63918, 10000, 133.853, 411.254
64018, 10000, 131.509, 407.631
64118, 10000, 134.650, 410.011
64218, 10000, 135.091, 409.824
64318, 10000, 135.114, 409.426
64418, 10000, 130.738, 402.813
64518, 10000, 135.234, 415.471
64618, 10000, 132.663, 406.206
64718, 10000, 134.987, 413.319
64818, 10000, 134.547, 412.566
64918, 10000, 135.629, 411.916
65018, 10000, 135.733, 416.098
65118, 10000, 141.305, 428.701
65218, 10000, 133.066, 407.467
65318, 10000, 132.080, 406.085
65418, 10000, 132.486, 408.036
65518, 10000, 145.475, 492.775
